user_id,age,gender,income,browsing_time,cart_items,purchase_frequency,discount_usage,avg_spending,preferred_category,late_night_activity,impulsive_clicks,buying_mood
U00765,33.45254897079057,Male,49983.37,21.32,6,8.12,50.64,141.21,Beauty,84.01,6,Emotional Buyer
U00766,35.69179410581234,Male,48568.72,48.15,8,3.64,31.54,178.05,Fashion,97.25,11,Impulsive Buyer
U00767,18.325186563352908,Female,64003.2,37.19,9,6.14,12.39,206.27,Electronics,78.43,2,Impulsive Buyer
U00768,24.83135893581867,Female,75221.39,33.28,11,5.42,30.42,258.44,Fashion,73.3,14,Impulsive Buyer
U00769,27.694772043260855,Female,63172.0,32.95,8,3.4,17.54,239.59,Fashion,48.14,12,Impulsive Buyer
U00770,41.38383130556104,Male,43932.49,28.97,2,14.49,96.27,155.92,Groceries,20.59,4,Budget Conscious
U00771,44.951721605466744,Non-binary,126134.16,17.46,0,12.72,10.84,529.49,Electronics,17.54,3,Luxury Shopper
U00772,35.571673561617196,Male,53280.74,26.08,1,8.61,76.56,99.47,Groceries,27.89,3,Budget Conscious
U00773,18.52862886187509,Male,36488.64,22.4,4,4.44,99.91,70.63,Groceries,24.6,2,Budget Conscious
U00774,32.59165268353779,Non-binary,35453.24,24.18,3,1.91,58.52,284.66,Fashion,80.01,7,Emotional Buyer
U00775,27.4708548087271,Male,40395.68,23.43,11,3.22,36.35,146.32,Fashion,64.15,6,Impulsive Buyer
U00776,27.77314328435685,Female,65460.88,37.19,5,5.8,28.54,308.25,Fashion,100.0,6,Emotional Buyer
U00777,34.13114503180816,Male,48329.43,29.72,6,8.41,99.91,153.64,Groceries,34.02,1,Budget Conscious
U00778,20.36070889390175,Female,50279.04,37.54,9,3.31,14.67,176.11,Fashion,72.03,15,Impulsive Buyer
U00779,27.08968594963647,Female,44803.41,51.66,2,6.36,54.14,61.74,Fashion,12.36,2,Window Shopper
U00780,41.67647877987518,Male,64661.18,19.14,8,4.22,28.09,176.69,Beauty,83.62,6,Emotional Buyer
U00781,48.43551648655743,Non-binary,89634.17,25.71,1,9.93,4.35,520.88,Electronics,5.26,8,Luxury Shopper
U00782,28.97295732199023,Female,45227.9,36.97,12,7.46,30.6,60.37,Beauty,95.2,9,Emotional Buyer
U00783,39.322321669692606,Male,45997.08,22.56,2,7.66,92.29,96.31,Groceries,21.49,5,Budget Conscious
U00784,27.197652523608422,Female,36026.74,18.65,2,7.39,72.61,75.0,Home,27.37,3,Budget Conscious
U00785,23.929715592222436,Female,55548.51,24.79,9,4.15,30.88,203.51,Fashion,72.41,13,Budget Conscious
U00786,40.72890483852303,Female,104574.87,23.72,4,7.02,20.34,525.87,Luxury,21.45,5,Luxury Shopper
U00787,29.13864415765247,Male,49174.88,33.65,4,1.06,45.65,174.33,Beauty,74.46,7,Emotional Buyer
U00788,40.10861432311322,Male,142004.62,20.12,7,5.55,11.84,483.72,Electronics,25.34,7,Luxury Shopper
U00789,37.83484059209154,Female,67126.0,37.85,6,2.97,53.62,81.42,Fashion,26.46,2,Window Shopper
U00790,33.56430652456729,Female,35924.02,12.69,3,4.56,72.71,143.46,Groceries,14.46,1,Budget Conscious
U00791,47.4700592217033,Female,130181.57,26.54,4,6.21,32.44,446.29,Luxury,34.4,7,Luxury Shopper
U00792,30.53222772151151,Female,54772.43,16.39,4,9.63,63.06,157.49,Groceries,16.49,1,Budget Conscious
U00793,23.11356599753325,Male,131252.31,20.76,5,10.3,8.15,424.37,Electronics,21.49,6,Luxury Shopper
U00794,30.795618442959352,Male,41267.6,34.19,4,6.71,9.89,163.43,Fashion,65.11,12,Impulsive Buyer
U00795,35.35555841463359,Male,51391.95,35.63,3,2.56,27.18,187.36,Electronics,71.75,12,Impulsive Buyer
U00796,29.20687545475391,Female,126903.51,31.61,7,9.22,10.77,366.04,Luxury,10.05,7,Luxury Shopper
U00797,34.79095982178259,Male,73635.59,36.32,9,5.69,20.64,261.68,Fashion,68.93,7,Impulsive Buyer
U00798,24.498651245896788,Female,30591.28,33.35,10,2.06,19.47,125.57,Fashion,65.14,13,Impulsive Buyer
U00799,33.17733380487585,Female,68047.49,42.1,0,2.99,13.66,109.04,Fashion,39.8,2,Window Shopper
U00800,28.22049158380004,Non-binary,56295.0,43.09,2,1.46,41.0,64.4,Fashion,23.29,2,Window Shopper
U00801,32.70579612344382,Male,82976.63,39.76,4,2.28,16.48,96.88,Fashion,10.71,2,Window Shopper
U00802,39.41502624431814,Male,103218.98,19.08,5,12.93,39.21,497.37,Luxury,19.47,8,Luxury Shopper
U00803,41.03416547720314,Male,59486.87,25.13,9,3.86,24.24,198.23,Beauty,81.37,6,Emotional Buyer
U00804,36.237807098681365,Male,44008.04,25.84,1,3.64,46.83,105.42,Groceries,18.21,2,Budget Conscious
U00805,32.80601080986179,Male,21675.04,31.28,8,1.92,42.47,265.63,Fashion,69.75,13,Impulsive Buyer
U00806,22.290091104895602,Female,37926.07,35.41,7,4.53,40.62,214.96,Fashion,88.15,5,Impulsive Buyer
U00807,22.89749062744807,Female,66373.56,34.53,3,1.03,35.7,101.36,Beauty,41.8,2,Window Shopper
U00808,27.25558948318084,Female,56043.77,43.08,13,5.24,0.0,329.64,Fashion,59.9,19,Budget Conscious
U00809,47.50909518820824,Female,45779.84,24.35,5,10.88,82.65,35.94,Groceries,0.0,2,Budget Conscious
U00810,18.0,Female,62119.6,24.12,4,5.04,41.16,195.07,Beauty,82.65,8,Emotional Buyer
U00811,42.90449793778655,Female,66177.84,49.49,10,6.39,26.77,269.25,Fashion,55.79,15,Impulsive Buyer
U00812,28.478349861573246,Male,56849.19,20.26,5,6.36,56.07,191.63,Fashion,76.96,13,Impulsive Buyer
U00813,49.190573204586144,Male,70912.99,28.9,4,3.82,32.45,269.18,Beauty,92.37,12,Emotional Buyer
U00814,22.697633606109854,Male,45795.48,22.01,2,14.5,73.09,136.29,Groceries,8.16,2,Budget Conscious
U00815,22.14757308220569,Female,74456.86,28.41,5,10.21,24.19,257.59,Electronics,87.66,15,Impulsive Buyer
U00816,43.838426852060216,Male,78785.83,37.24,9,3.67,27.86,190.24,Beauty,74.61,6,Emotional Buyer
U00817,26.970692776780506,Female,50013.12,28.41,8,4.57,51.27,237.63,Beauty,93.78,10,Emotional Buyer
U00818,50.563439536671915,Female,37016.1,32.94,0,6.52,74.68,136.51,Groceries,28.89,3,Budget Conscious
U00819,31.089569171946618,Female,55181.69,16.7,4,11.27,100.0,166.31,Groceries,19.86,3,Budget Conscious
U00820,34.82206625439601,Female,122198.16,25.42,5,9.34,8.16,467.44,Luxury,25.5,0,Luxury Shopper
U00821,29.904629345784567,Female,33158.49,26.38,8,4.21,56.41,149.36,Fashion,53.74,14,Impulsive Buyer
U00822,38.66767262603313,Male,39841.63,28.59,3,7.79,91.4,139.84,Home,6.27,1,Budget Conscious
U00823,28.686835037765594,Male,151731.6,17.98,5,9.23,21.05,447.66,Luxury,10.37,2,Luxury Shopper
U00824,44.85859810952026,Male,71197.34,49.68,0,3.52,16.65,65.53,Fashion,32.33,1,Window Shopper
U00825,43.40452944931542,Female,44315.89,27.18,14,4.11,27.33,213.02,Beauty,68.98,7,Emotional Buyer
U00826,19.707099568458972,Male,71902.57,33.36,13,4.24,23.51,88.56,Electronics,84.23,12,Impulsive Buyer
U00827,36.389634241021696,Male,38617.6,18.42,3,11.14,100.0,108.96,Groceries,31.15,4,Budget Conscious
U00828,49.26583761699054,Female,136406.43,27.8,3,5.71,7.71,536.58,Luxury,3.18,2,Luxury Shopper
U00829,33.65543320153949,Male,56816.33,33.21,4,4.19,67.62,58.29,Beauty,78.09,11,Emotional Buyer
U00830,44.485140736921004,Male,120450.4,15.23,3,11.13,11.27,441.44,Luxury,30.64,4,Luxury Shopper
U00831,20.13728436857737,Female,64677.73,31.99,1,5.35,65.55,136.37,Groceries,5.27,3,Budget Conscious
U00832,25.798891100535627,Female,56158.42,27.13,3,9.16,64.51,88.66,Groceries,21.47,2,Budget Conscious
U00833,40.93796489931671,Male,157608.69,22.23,4,8.41,12.0,372.64,Luxury,25.38,4,Luxury Shopper
U00834,23.41429488521641,Female,91471.67,30.47,0,3.86,54.38,62.74,Beauty,35.59,0,Window Shopper
U00835,18.942962038353848,Female,93680.7,35.1,1,2.19,35.56,103.74,Beauty,26.43,1,Window Shopper
U00836,30.90523653307795,Female,53998.38,19.42,5,11.51,65.75,98.52,Groceries,20.75,3,Budget Conscious
U00837,19.93344204845037,Non-binary,67481.05,40.23,0,1.75,51.53,87.09,Beauty,33.48,1,Window Shopper
U00838,45.84862054092713,Female,75146.19,20.97,6,6.02,58.42,252.2,Fashion,87.02,9,Emotional Buyer
U00839,42.08025404147322,Female,79564.84,18.46,0,7.78,93.21,153.26,Groceries,20.73,3,Budget Conscious
U00840,25.191146469627245,Female,46547.23,18.51,3,5.35,95.83,115.14,Groceries,27.41,1,Budget Conscious
U00841,20.87981304798435,Male,50992.59,42.65,6,2.34,46.75,190.18,Electronics,71.72,11,Impulsive Buyer
U00842,23.560690366116898,Male,55295.08,30.79,2,3.51,41.59,74.83,Beauty,17.56,3,Window Shopper
U00843,28.20440500903079,Male,43234.25,16.78,3,10.67,77.82,163.72,Groceries,28.93,3,Budget Conscious
U00844,34.849976026062826,Female,40051.19,14.63,4,6.34,69.9,66.62,Groceries,20.9,4,Budget Conscious
U00845,24.050468233245127,Female,58521.83,32.5,11,5.58,48.34,168.17,Electronics,73.76,6,Impulsive Buyer
U00846,41.08690152786932,Male,39703.62,29.2,8,4.05,31.91,195.6,Beauty,84.76,12,Emotional Buyer
U00847,34.44123589617183,Female,92227.71,18.46,3,6.03,19.1,440.22,Electronics,28.02,4,Luxury Shopper
U00848,24.62859547084085,Male,69754.0,45.12,3,2.56,25.39,86.49,Fashion,37.71,1,Budget Conscious
U00849,25.142735668896854,Male,39914.48,34.04,6,4.65,37.08,105.98,Fashion,57.33,13,Impulsive Buyer
U00850,49.32982484312367,Male,58519.7,25.41,6,4.84,57.16,134.64,Beauty,98.11,9,Emotional Buyer
U00851,33.389328990874354,Non-binary,45718.15,36.6,18,5.21,4.33,178.87,Electronics,67.34,8,Impulsive Buyer
U00852,32.13506572439373,Male,59514.45,22.63,7,4.0,17.99,99.11,Fashion,79.37,16,Impulsive Buyer
U00853,18.31971966573645,Female,55387.21,40.72,7,4.67,29.62,186.26,Fashion,83.74,5,Emotional Buyer
U00854,33.12627571770301,Male,78348.42,29.24,4,6.01,71.93,228.91,Fashion,87.52,9,Emotional Buyer
U00855,41.246626535938034,Female,109817.25,20.02,3,7.96,16.1,495.11,Luxury,26.03,6,Luxury Shopper
U00856,40.23190541187406,Male,42785.2,23.19,5,9.64,97.81,47.1,Groceries,19.19,3,Budget Conscious
U00857,26.442373473311577,Female,80075.24,36.53,2,2.52,29.72,66.45,Beauty,34.62,1,Window Shopper
U00858,19.01130522810352,Female,64361.11,31.27,5,2.79,47.95,216.76,Beauty,74.13,8,Emotional Buyer
U00859,45.61329331670795,Male,155904.69,15.62,5,7.42,10.41,406.23,Luxury,22.35,4,Luxury Shopper
U00860,38.594664955272584,Female,27173.71,16.33,4,10.88,57.49,72.13,Groceries,10.43,2,Budget Conscious
U00861,30.27492590714694,Female,47203.57,39.07,0,2.64,24.42,57.28,Beauty,22.44,3,Window Shopper
U00862,18.0,Male,74681.32,32.39,1,0.2,31.35,62.65,Fashion,42.52,2,Window Shopper
U00863,28.448658089506765,Female,68468.01,48.48,2,2.92,58.53,90.4,Beauty,27.64,2,Window Shopper
U00864,25.002637466028677,Male,51266.17,12.19,4,9.91,92.65,137.03,Groceries,22.88,1,Budget Conscious
U00865,32.89971248226414,Female,72089.37,30.83,9,6.17,56.81,207.65,Electronics,54.85,12,Impulsive Buyer
U00866,26.58161987568328,Female,54723.74,13.6,8,5.74,16.85,265.92,Fashion,61.35,7,Emotional Buyer
U00867,51.0950224670559,Female,69998.16,31.1,7,3.01,21.33,237.92,Beauty,88.25,4,Emotional Buyer
U00868,21.81767579923005,Male,69633.0,42.69,5,2.15,37.19,67.57,Beauty,5.79,5,Window Shopper
U00869,18.539524202262218,Non-binary,32078.58,33.26,5,4.0,22.06,197.14,Fashion,75.49,14,Impulsive Buyer
U00870,25.657794378430626,Female,55376.04,12.88,12,5.38,43.28,175.52,Electronics,96.62,5,Impulsive Buyer
U00871,30.56552884884523,Non-binary,52782.49,55.03,1,3.52,11.72,153.9,Beauty,26.63,1,Window Shopper
U00872,31.863332813731557,Male,39248.53,26.59,12,4.62,29.9,160.05,Electronics,86.1,12,Impulsive Buyer
U00873,34.8125231536827,Male,52611.24,24.28,9,5.86,34.98,150.13,Fashion,71.52,6,Emotional Buyer
U00874,37.27240047058368,Male,133098.15,12.04,4,9.0,0.0,461.67,Electronics,18.2,6,Luxury Shopper
U00875,29.61959392798994,Male,44000.01,32.71,2,5.04,50.75,69.12,Fashion,26.21,4,Window Shopper
U00876,39.69196293151541,Male,62344.09,17.51,5,5.22,59.02,58.77,Beauty,93.58,9,Emotional Buyer
U00877,42.2405764563313,Male,115686.0,18.06,8,7.59,24.78,442.55,Luxury,22.53,1,Luxury Shopper
U00878,31.66441790974659,Male,123380.43,25.48,9,4.31,0.0,406.37,Electronics,25.53,2,Luxury Shopper
U00879,20.990003290345975,Female,35622.42,17.11,4,14.95,78.4,109.59,Groceries,9.84,3,Budget Conscious
U00880,41.790025163368306,Female,58030.49,20.68,6,10.88,82.01,91.9,Groceries,25.83,5,Budget Conscious
U00881,48.68706011617038,Male,49994.82,23.15,0,8.88,92.71,162.34,Groceries,9.68,3,Budget Conscious
U00882,29.030313854222335,Female,48309.84,33.27,1,10.52,89.98,76.55,Home,20.19,3,Budget Conscious
U00883,35.83794322492262,Female,75481.77,29.82,4,4.66,39.76,238.36,Beauty,61.03,14,Emotional Buyer
U00884,26.058949372127,Female,45164.45,29.23,4,10.92,65.25,164.35,Home,13.42,2,Budget Conscious
U00885,24.328978629216326,Female,58492.27,25.62,5,7.22,45.92,218.9,Electronics,56.38,6,Impulsive Buyer
U00886,42.43094606003897,Male,110077.39,23.81,3,6.89,0.0,449.09,Luxury,26.72,0,Luxury Shopper
U00887,49.26546573109317,Male,131935.2,10.49,4,5.1,15.24,330.72,Luxury,7.52,6,Luxury Shopper
U00888,26.282043400314667,Female,69568.36,32.15,6,7.33,18.95,149.22,Fashion,62.02,10,Impulsive Buyer
U00889,30.770284629354627,Female,74524.01,36.86,16,3.96,20.43,211.55,Electronics,52.17,5,Impulsive Buyer
U00890,29.183519472404715,Female,57292.19,32.85,1,3.23,31.94,71.56,Beauty,36.41,0,Window Shopper
U00891,52.206324464656404,Female,122951.12,25.67,4,7.4,27.91,461.53,Luxury,12.26,3,Luxury Shopper
U00892,34.49334873170145,Male,58482.89,14.79,5,5.79,39.07,246.8,Fashion,100.0,12,Emotional Buyer
U00893,53.1304381294925,Male,118072.17,13.53,8,6.24,1.23,308.94,Electronics,18.23,3,Luxury Shopper
U00894,23.70464222452151,Male,47745.62,36.78,6,5.89,16.5,178.58,Fashion,68.78,10,Impulsive Buyer
U00895,23.109873776270355,Male,66354.85,31.62,2,2.15,47.54,83.18,Fashion,27.41,2,Window Shopper
U00896,25.11387221155486,Non-binary,50680.02,31.23,5,2.55,40.68,255.34,Beauty,79.01,7,Emotional Buyer
U00897,41.02083050187862,Male,100431.04,23.84,4,6.77,19.09,534.64,Electronics,38.26,1,Luxury Shopper
U00898,27.851090761941684,Male,78238.63,23.19,11,0.98,32.59,163.06,Electronics,80.33,15,Impulsive Buyer
U00899,38.837640670863664,Male,73072.54,19.81,9,6.45,43.11,221.33,Fashion,52.31,12,Impulsive Buyer
U00900,32.37057933895811,Female,56660.41,32.53,4,9.74,99.51,148.48,Groceries,19.89,5,Budget Conscious
U00901,38.38983991340011,Non-binary,51134.1,16.28,9,9.7,81.69,75.9,Home,31.8,0,Budget Conscious
U00902,40.085097306983386,Female,133503.52,21.82,4,5.5,19.93,434.82,Electronics,16.64,9,Luxury Shopper
U00903,27.44997767776648,Female,27334.29,34.19,8,1.0,49.77,224.08,Electronics,48.64,11,Impulsive Buyer
U00904,28.789125051851492,Non-binary,52887.57,28.02,6,7.62,94.49,152.96,Groceries,11.52,2,Budget Conscious
U00905,27.4744911738741,Male,52928.43,36.86,7,3.6,7.27,281.79,Beauty,80.74,1,Emotional Buyer
U00906,25.682664214545426,Female,57111.85,35.28,0,2.7,38.92,66.36,Fashion,26.95,2,Window Shopper
U00907,46.250264850393556,Female,35653.82,15.22,2,9.93,53.13,106.09,Groceries,19.46,1,Budget Conscious
U00908,37.097610512950446,Female,60042.13,9.21,4,4.14,17.61,183.28,Fashion,66.94,9,Impulsive Buyer
U00909,38.30077188247301,Male,116011.95,20.1,6,10.52,12.1,442.12,Luxury,24.45,3,Luxury Shopper
U00910,27.01809388048141,Female,109230.66,30.14,11,7.48,26.47,543.03,Electronics,29.13,5,Luxury Shopper
U00911,21.687479395674284,Non-binary,82127.89,34.08,2,0.88,24.68,122.15,Fashion,34.42,2,Window Shopper
U00912,30.521717192431854,Non-binary,67367.65,10.02,10,4.24,53.14,187.95,Fashion,67.39,16,Emotional Buyer
U00913,22.02971134168797,Male,55640.87,25.16,6,7.73,44.23,209.0,Beauty,88.12,10,Budget Conscious
U00914,31.357801125104523,Male,44612.53,27.3,5,2.76,57.25,197.93,Beauty,72.05,11,Emotional Buyer
U00915,33.7186286889358,Female,64499.28,10.97,6,0.54,39.42,285.98,Beauty,100.0,12,Emotional Buyer
U00916,26.726783265182227,Female,34085.74,34.11,8,3.09,28.56,150.12,Fashion,82.6,4,Emotional Buyer
U00917,31.69384924916615,Male,59003.13,37.9,11,2.81,25.62,374.16,Fashion,80.27,11,Impulsive Buyer
U00918,19.48102138633474,Female,49383.05,14.91,9,4.36,41.3,152.18,Fashion,100.0,10,Impulsive Buyer
U00919,32.78388740933401,Female,138986.89,15.24,8,11.3,7.01,407.44,Luxury,16.7,3,Luxury Shopper
U00920,38.34437832640668,Female,51785.85,18.32,4,7.71,55.25,116.26,Home,3.61,3,Budget Conscious
U00921,20.945718263989104,Female,34743.01,38.44,12,6.64,22.39,181.2,Fashion,67.44,13,Budget Conscious
U00922,33.93173468636824,Female,59915.27,31.49,6,5.13,30.54,371.49,Fashion,96.4,15,Emotional Buyer
U00923,37.44537520881972,Male,32309.03,32.33,8,5.53,88.46,81.24,Home,29.31,3,Budget Conscious
U00924,18.82759001958442,Male,34358.66,12.71,2,11.68,68.97,139.68,Groceries,10.41,2,Budget Conscious
U00925,19.963007444434375,Male,68260.14,29.2,15,1.22,56.37,195.1,Fashion,59.53,19,Impulsive Buyer
U00926,41.059814314785754,Male,167097.26,21.4,4,12.79,24.47,439.36,Luxury,19.57,7,Luxury Shopper
U00927,25.034410869054565,Female,37671.55,38.97,6,5.61,31.85,111.42,Electronics,67.37,11,Impulsive Buyer
U00928,36.600262873149376,Male,27008.88,39.89,10,5.83,10.39,177.14,Beauty,95.76,10,Emotional Buyer
U00929,27.458526758552225,Male,43788.04,7.76,2,8.43,90.65,118.47,Groceries,15.19,3,Budget Conscious
U00930,29.12742060924537,Female,55070.72,57.6,1,3.14,1.7,108.42,Beauty,13.36,1,Window Shopper
U00931,38.05798417718342,Non-binary,157056.06,25.99,2,10.53,24.0,309.62,Luxury,9.93,0,Luxury Shopper
U00932,49.95739573434881,Female,130065.26,15.08,4,10.38,26.45,578.06,Electronics,20.74,3,Luxury Shopper
U00933,31.672067043456813,Female,51385.58,18.04,1,8.62,67.53,112.1,Home,6.97,3,Emotional Buyer
U00934,29.128920209054414,Female,45377.16,37.04,3,0.2,48.07,28.58,Beauty,20.99,0,Window Shopper
U00935,44.924116078827446,Female,64647.22,52.93,0,2.66,0.0,59.6,Fashion,16.07,3,Window Shopper
U00936,26.037311459458028,Female,51282.52,57.68,9,4.84,31.86,220.74,Electronics,67.22,12,Impulsive Buyer
U00937,37.32272803600232,Male,54357.37,31.31,3,5.13,70.63,269.1,Beauty,93.54,9,Emotional Buyer
U00938,33.69780792644028,Male,54546.41,13.42,10,7.3,37.81,153.41,Electronics,75.05,7,Impulsive Buyer
U00939,20.08911963785737,Female,58247.07,23.1,3,2.98,45.59,179.22,Beauty,87.06,7,Emotional Buyer
U00940,40.35377705892537,Male,63522.76,43.18,10,5.2,30.55,157.98,Electronics,56.43,9,Impulsive Buyer
U00941,50.5885925712104,Female,113110.01,14.9,6,9.55,28.96,626.77,Electronics,44.35,4,Luxury Shopper
U00942,26.37437731795469,Male,37417.27,36.57,4,4.71,58.09,260.16,Beauty,81.94,9,Luxury Shopper
U00943,29.670826398504904,Female,51183.45,21.87,12,2.82,1.05,159.04,Fashion,52.39,11,Impulsive Buyer
U00944,29.448503040159807,Female,38337.16,4.84,5,7.13,70.97,110.83,Groceries,28.36,2,Budget Conscious
U00945,38.04916313202318,Male,44812.43,13.54,5,8.15,88.34,126.63,Groceries,20.07,3,Budget Conscious
U00946,32.152492121753966,Male,121830.23,17.89,8,9.92,13.08,315.04,Luxury,33.98,6,Luxury Shopper
U00947,18.051305788948188,Male,65560.31,42.66,1,0.78,49.27,98.66,Fashion,27.07,3,Window Shopper
U00948,37.71043252169719,Male,56249.24,33.45,5,5.09,52.77,310.98,Beauty,93.1,14,Emotional Buyer
U00949,35.66171146941914,Male,41863.89,20.16,6,2.86,46.47,205.71,Beauty,78.43,10,Emotional Buyer
U00950,49.28976667381612,Female,129693.52,19.41,8,7.37,8.88,406.42,Electronics,31.8,1,Luxury Shopper
U00951,35.70859201543496,Female,36296.95,19.04,3,5.88,74.42,106.8,Groceries,18.97,2,Luxury Shopper
U00952,38.61315118573202,Female,113351.15,8.16,5,8.99,5.88,499.16,Luxury,27.17,8,Window Shopper
U00953,47.43025775803293,Female,135696.57,23.59,6,6.16,12.6,439.06,Luxury,6.14,5,Luxury Shopper
U00954,25.664355055826427,Female,47191.39,29.43,7,3.13,20.65,138.17,Fashion,70.8,11,Impulsive Buyer
U00955,44.26788940142863,Male,65499.08,31.96,9,6.24,19.68,222.83,Fashion,84.98,11,Emotional Buyer
U00956,39.34754656541579,Female,48964.77,11.86,0,4.57,53.07,283.04,Fashion,76.18,8,Emotional Buyer
U00957,18.0,Male,66443.61,48.17,5,4.73,31.52,97.55,Fashion,39.53,3,Window Shopper
U00958,18.384857294158554,Male,49561.69,24.55,3,11.77,80.11,153.18,Home,34.55,4,Budget Conscious
U00959,42.02754989884617,Male,54333.02,9.1,5,12.26,50.87,123.32,Groceries,4.95,2,Budget Conscious
U00960,34.20630118878218,Male,40527.7,29.91,5,9.25,74.17,129.07,Groceries,10.17,5,Budget Conscious
U00961,38.33874137876082,Female,33385.8,8.07,6,8.03,96.15,77.84,Groceries,19.43,1,Budget Conscious
U00962,41.722409800843984,Female,27137.62,20.52,7,5.58,67.33,46.92,Groceries,7.21,2,Budget Conscious
U00963,18.277508657447694,Male,50466.89,32.61,8,7.78,53.17,58.44,Fashion,75.06,9,Impulsive Buyer
U00964,29.850894909041024,Male,73036.71,34.3,7,6.26,35.3,192.39,Fashion,90.53,13,Impulsive Buyer
U00965,52.46570656645735,Female,32677.56,35.06,9,1.46,20.17,213.35,Beauty,92.37,4,Emotional Buyer
U00966,25.579810632000953,Female,52247.11,15.6,2,11.91,59.07,137.46,Home,7.83,4,Budget Conscious
U00967,30.676603663033532,Male,45162.75,31.5,4,3.55,40.43,181.33,Beauty,78.66,15,Emotional Buyer
U00968,26.155122724314836,Male,85813.14,24.02,10,2.38,7.78,274.93,Fashion,80.24,14,Impulsive Buyer
U00969,40.741424530330725,Female,36762.8,24.53,5,7.71,100.0,73.67,Groceries,12.87,3,Budget Conscious
U00970,34.22542723143719,Female,31226.94,30.11,9,4.58,39.13,225.79,Electronics,76.16,18,Impulsive Buyer
U00971,45.57046294787952,Male,87295.41,11.31,3,9.25,11.83,437.71,Luxury,17.96,3,Luxury Shopper
U00972,42.84760458469941,Female,67351.24,16.13,10,3.97,25.19,292.55,Fashion,66.6,14,Impulsive Buyer
U00973,33.956715333595575,Male,38103.56,39.98,9,3.17,19.26,220.5,Electronics,54.21,15,Impulsive Buyer
U00974,43.719602175466655,Female,37267.77,11.63,4,3.05,17.9,196.62,Fashion,76.48,11,Emotional Buyer
U00975,51.3503335037084,Male,115035.48,27.19,3,8.83,15.41,458.56,Electronics,23.23,7,Luxury Shopper
U00976,34.20941469545044,Female,46264.83,18.92,3,6.08,63.93,89.09,Home,13.2,3,Emotional Buyer
U00977,46.199365934978886,Female,52805.74,23.66,5,9.34,87.31,127.76,Home,17.06,3,Budget Conscious
U00978,26.067306427042215,Male,30514.97,14.95,3,8.91,90.54,144.34,Groceries,27.34,4,Budget Conscious
U00979,48.68173057934094,Female,43964.34,17.13,2,5.25,73.85,130.87,Home,24.95,4,Budget Conscious
U00980,34.97252390233047,Non-binary,66366.94,25.23,2,2.61,25.71,241.05,Fashion,80.79,15,Budget Conscious
U00981,24.896391681849092,Female,73401.27,33.44,10,6.51,31.91,165.95,Beauty,74.2,9,Emotional Buyer
